datetime,open,high,low,close,volume
1991/6/27,98.75,98.75,97.375,16.441987,7252400
1991/6/28,97.25,97.75,96.625,16.357777,7086400
1991/7/1,97.625,98.625,97.375,16.568302,5378400
1991/7/2,98.25,99.375,98.125,16.694616,4838400
1991/7/3,98.75,98.875,98.125,16.526197,3868400
1991/7/5,98.125,99.25,97.875,16.610407,3140000
1991/7/8,98,100.5,97.75,16.926194,5562000
1991/7/9,100.375,100.875,99.25,16.757774,5046800
1991/7/10,99.875,100.375,98.5,16.631459,5210000
1991/7/11,98.875,99,98,16.547249,4749200
1991/7/12,99,99.75,98.25,16.736721,5621600
1991/7/15,99.5,99.875,99.25,16.715669,3411200
1991/7/16,99.5,99.5,96,16.273567,8803200
1991/7/17,96.25,96.875,96.125,16.210409,6188800
1991/7/18,96.625,98.375,95.625,16.547249,9436800
1991/7/19,100,100.875,98.5,16.926194,10291600
1991/7/22,101,102.125,100.875,17.178823,7309600
1991/7/23,102.75,103,100.625,16.947246,5252800
1991/7/24,100.75,101.375,100,16.968299,4326400
1991/7/25,101.25,101.625,100.5,16.926194,3378000
1991/7/26,100.625,101,100.125,16.926194,2560800
1991/7/29,100.5,101.375,100.375,17.073561,3324400
1991/7/30,101.75,102,100.375,17.115666,4320400
1991/7/31,101.875,102.125,101.125,17.052509,3488400
1991/8/1,101,101.75,100.75,17.052509,3612000
1991/8/2,101.5,101.625,100.25,16.905141,3568800
1991/8/5,100.375,101.25,100.375,17.010404,4984800
1991/8/6,100.25,100.75,99.625,17.110123,5603600
1991/8/7,100.375,100.5,99,16.875738,4641200
1991/8/8,99.125,99.75,99,16.918353,4236800
1991/8/9,99.25,99.625,98.75,16.85443,3362000
1991/8/12,98.875,99.5,98.625,16.811814,3134000
1991/8/13,99,99.875,98.375,16.875738,5090800
1991/8/14,99.375,99.375,98.375,16.790507,4486000
1991/8/15,98.5,99,98.125,16.769199,3213200
1991/8/16,98.375,98.625,96.5,16.449583,6723600
1991/8/19,93.25,95.625,92,16.19389,12080400
1991/8/20,96.25,96.25,95.125,16.321736,6522800
1991/8/21,96.125,96.375,94,16.300429,11312400
1991/8/22,95.625,96.375,94.125,16.087351,8662000
1991/8/23,94.375,96.125,94.375,16.172582,6816400
1991/8/26,95.125,95.625,94.75,16.215198,3581200
1991/8/27,95.25,95.625,94.625,16.236505,5034400
1991/8/28,95.125,95.25,94.25,16.108659,6466800
1991/8/29,94.75,95.875,94,16.279121,8977200
1991/8/30,95.75,97.125,95.75,16.513506,5368400
1991/9/3,97.75,98.875,97.625,16.705276,6633600
1991/9/4,98.375,99.25,97.625,16.811814,6405600
1991/9/5,98.625,99.125,97.625,16.747891,3978000
1991/9/6,98.25,99.625,97.75,16.939661,5224400
1991/9/9,99.5,101.125,99.5,17.216662,4731600
1991/9/10,101.25,101.25,99.25,16.982276,6790400
1991/9/11,100,101.375,99.625,17.280585,6351600
1991/9/12,102.375,104,102.25,17.728048,8956400
1991/9/13,103.625,103.75,101.5,17.536278,7562000
1991/9/16,102.875,104.375,102.875,17.664124,7364400
1991/9/17,103.375,104.875,103.25,17.877202,5577200
1991/9/18,104.5,105.5,104.5,17.962433,5658400
1991/9/19,105.375,106.375,104.75,17.877202,6975200
1991/9/20,104.875,105.125,104,17.770663,7539200
1991/9/23,104.25,104.625,104.125,17.834586,3130400
1991/9/24,104.875,105.875,104.125,18.047664,5996800
1991/9/25,105.625,105.75,104.75,17.89851,3209200
1991/9/26,104.5,105.75,104.25,17.877202,3786800
1991/9/27,104.625,105.375,102,17.429739,6364400
1991/9/30,102.375,104.25,101.25,17.664124,4936400
1991/10/1,103.625,103.75,102.5,17.493662,2809200
1991/10/2,102.5,102.5,100.75,17.237969,4178800
1991/10/3,100.875,101,99,16.875738,5180000
1991/10/4,99.125,99.625,98.125,16.747891,5280800
1991/10/7,98.375,99.375,98.25,16.85443,5110400
1991/10/8,99.125,99.375,97.625,16.705276,5755200
1991/10/9,97.75,98.25,96.75,16.577429,7638000
1991/10/10,97.625,99.875,97,17.003584,5668800
1991/10/11,100,100.5,99.5,17.024892,3574400
1991/10/14,99.25,101.625,99.125,17.259277,3164000
1991/10/15,101.875,104.75,99.75,17.770663,12134400
1991/10/16,103.75,103.75,101.375,17.3232,8103600
1991/10/17,101,101.25,99.375,17.024892,6527600
1991/10/18,100,100.375,99.625,17.110123,5262800
1991/10/21,100.25,101,99.875,17.088815,3765200
1991/10/22,100.25,100.5,98.5,16.790507,4621600
1991/10/23,98.625,98.75,97.25,16.790507,6324000
1991/10/24,98,99.125,97.625,16.747891,3886400
1991/10/25,98.25,98.625,97.5,16.705276,3980400
1991/10/28,98.25,98.625,98,16.747891,3588800
1991/10/29,98.375,99.375,97.5,16.85443,4721600
1991/10/30,99,100.25,98.875,17.088815,6108400
1991/10/31,100.125,100.375,98.25,16.747891,4530000
1991/11/1,98.375,99.375,97.75,16.769199,8552000
1991/11/4,97,97.75,96.625,16.740723,4563600
1991/11/5,97.25,97.75,96.625,16.676004,4686400
1991/11/6,96.75,97.25,96.375,16.676004,4031200
1991/11/7,98.375,100,98.25,17.236904,7596800
1991/11/8,101,101.375,100,17.301623,5540000
1991/11/11,100.125,100.75,99.875,17.28005,2657200
1991/11/12,100.25,100.625,99.125,17.150612,4600000
1991/11/13,98.625,99.125,98.375,17.064319,3690400
1991/11/14,99.125,100.125,98.375,17.258477,4410000
1991/11/15,100,100.125,96,16.611284,7829200
1991/11/18,96.875,97.75,96.25,16.783869,6846000
1991/11/19,96.625,96.75,95,16.654431,8497200
1991/11/20,97,97.375,95.375,16.481846,5392800
1991/11/21,95.125,96.75,95.125,16.460273,6108000
1991/11/22,95.375,96,94.625,16.352407,5471200
1991/11/25,95,95.625,94.625,16.417126,4254000
1991/11/26,95.625,98.125,94.625,16.891735,7790800
1991/11/27,96.625,97.125,94.125,16.266115,7215600
1991/11/29,93.875,93.875,92.375,15.964091,6569600
1991/12/2,91.125,92.375,90.625,15.920945,9391200
1991/12/3,91.75,92.125,91,15.74836,6254400
1991/12/4,91.375,91.5,90,15.532629,9360000
1991/12/5,90.125,91.125,90.125,15.575776,7571200
1991/12/6,90,90.25,89,15.360045,10786400
1991/12/9,89.375,89.75,84.625,14.691279,15580400
1991/12/10,85.375,86.5,83.5,14.885437,20028000
1991/12/11,87,87.875,85.625,15.144314,10360800
1991/12/12,88.5,89.25,88,15.295325,8372400
1991/12/13,88.75,88.875,87.25,15.18746,7117200
1991/12/16,87.75,88,86.75,14.993302,5168400
1991/12/17,86.75,87,85.25,14.755998,5928000
1991/12/18,85.5,86.875,84.875,14.885437,7624000
1991/12/19,85.625,85.875,84.5,14.648133,7609600
1991/12/20,86,86.25,85,14.799144,12893200
1991/12/23,85.875,88.5,85.5,15.230606,9367200
1991/12/24,88.25,90,87.875,15.230606,6876800
1991/12/26,88.25,88.875,87.5,15.230606,4915200
1991/12/27,88.375,89.625,88.375,15.424764,6164000
1991/12/30,89.75,90.75,89.125,15.597349,7784800
1991/12/31,90.125,91.125,88.875,15.360045,7626000
1992/1/2,89,90.625,88.875,15.575776,7123600
1992/1/3,90.25,91.125,90,15.597349,5802400
1992/1/6,91,93.125,90.875,15.920945,8794000
1992/1/7,92,94.75,91.875,16.330834,7892000
1992/1/8,94,95,92.25,15.942518,10063600
1992/1/9,92.625,94.25,91.25,15.74836,8160400
