datetime,open,high,low,close,volume
1991/4/16,63.249999,64.500001,62.500002,2.033819,155195600
1991/4/17,64.999999,64.999999,61.999997,2.002164,80600800
1991/4/18,62.750001,63,60.750002,1.930941,61840800
1991/4/19,61.000001,61.499999,59.5,1.887415,71825600
1991/4/22,59.5,61.999997,58.750003,1.946768,64254400
1991/4/23,62.250003,63,60.249997,1.946768,59323600
1991/4/24,61.749998,61.999997,60.500003,1.923027,26362000
1991/4/25,59.749999,59.749999,58.499997,1.851804,78845200
1991/4/26,58.499997,59.000002,57.75,1.855761,31264800
1991/4/29,58.499997,60.249997,58.249998,1.84389,51676800
1991/4/30,57.75,58.249998,54.499999,1.741012,177861600
1991/5/1,48,49,47.000001,1.495688,467093200
1991/5/2,47.750001,49.75,47.499999,1.551083,202781600
1991/5/3,49,49.500001,48.25,1.551083,60928000
1991/5/6,48.499999,50.500001,48.25,1.590652,53082400
1991/5/7,50.999999,51.250001,50.500001,1.602522,67620000
1991/5/8,50.75,50.75,49.249999,1.574825,44195200
1991/5/9,50,51.5,49.75,1.606479,59553200
1991/5/10,51.5,53.25,50.75,1.622307,60432400
1991/5/13,52.250001,53.5,51.5,1.669789,61236000
1991/5/14,52.749999,53.749999,52.5,1.69353,54236000
1991/5/15,51.5,51.999999,49,1.598566,129586800
1991/5/16,50.999999,51.250001,48.499999,1.551083,95533200
1991/5/17,48.750001,48.750001,46.5,1.487774,117765200
1991/5/20,47.25,47.499999,43.999999,1.404312,65542400
1991/5/21,45.250001,46.5,44.75,1.436048,87449600
1991/5/22,45.749999,46.5,45.5,1.467784,56817600
1991/5/23,46.5,46.749999,44.75,1.432081,52164000
1991/5/24,45.5,46.000001,44.999999,1.455883,24281600
1991/5/28,46.000001,46.25,45.250001,1.45985,42859600
1991/5/29,46.25,47.750001,45.874999,1.491586,96000800
1991/5/30,47.000001,47.750001,46.5,1.511421,39586400
1991/5/31,47.499999,47.750001,46.25,1.491586,54465600
1991/6/3,47.000001,49.500001,46.749999,1.562992,55017200
1991/6/4,49.500001,49.500001,48.499999,1.559025,46071200
1991/6/5,49.249999,49.249999,47.750001,1.523322,33322800
1991/6/6,48.25,48.25,46.5,1.479685,42126000
1991/6/7,46.25,47.000001,45.625,1.463817,38186400
1991/6/10,46.000001,47.125,45.749999,1.45985,41860000
1991/6/11,44.999999,45.5,44.250001,1.416213,47140800
1991/6/12,43.999999,44.75,41.25,1.344808,108908800
1991/6/13,42.500001,43,41.750001,1.336874,52841600
1991/6/14,42.75,42.75,40.750001,1.305138,56322000
1991/6/17,41,42.249999,41,1.332907,41650000
1991/6/18,42.249999,43.249999,41.499999,1.336874,61171600
1991/6/19,41.750001,42.249999,41.25,1.324973,44735600
1991/6/20,41.25,42,40.750001,1.332907,36010800
1991/6/21,42,42.500001,41.750001,1.332907,51503200
1991/6/24,41.750001,42.249999,41.25,1.324973,51996000
1991/6/25,42,43,41.750001,1.344808,56980000
1991/6/26,42.75,43.500001,42.249999,1.364643,62610800
